x,y
1.9397993311036787,0.7529540532240928
1.9732441471571907,1.0832247870168592
2.0066889632107023,0.5678955693883663
2.040133779264214,0.7445425020963574
2.0735785953177257,0.42697759995324647
2.1070234113712374,0.4321036505743336
2.140468227424749,1.2660873622859445
2.1739130434782608,1.5026870245171466
2.2073578595317724,0.9385076825640424
2.240802675585284,1.3634253198062791
2.274247491638796,1.0887194383711483
2.3076923076923075,0.655401983859193
2.341137123745819,1.0149150069770356
2.374581939799331,1.430400888694506
2.4080267558528425,0.7342155359415178
2.441471571906354,1.2971005539592133
2.474916387959866,-0.46362438272708684
2.508361204013378,0.817568811341175
2.5418060200668897,0.4209907665248772
2.5752508361204014,0.15822464118397916
2.608695652173913,0.20205176321861712
2.6421404682274248,-0.7446385500581648
2.6755852842809364,-0.153202762614087
2.709030100334448,-0.03723666199553319
2.74247491638796,0.29903862593438313
2.7759197324414715,-0.6070554009771205
2.809364548494983,-0.824733375802057
2.842809364548495,-0.796055524668712
2.8762541806020065,-0.3142325546362463
2.9096989966555182,-0.6237086469614339
2.94314381270903,-1.0306350680949525
2.9765886287625416,-0.6647852016581202
3.0100334448160533,-0.8698147192804875
3.043478260869565,-0.5465208249046835
3.0769230769230766,-1.2267434783318205
3.1103678929765883,-1.0756202279556426
3.1438127090301,-1.0870493096571519
3.1772575250836117,-1.4888514180952892
3.2107023411371234,-0.7466296776740171
3.2441471571906355,-0.7117031070648479
3.277591973244147,-0.7557623327120362
3.311036789297659,-0.7853535507294618
3.3444816053511706,-1.184944782425005
3.3779264214046822,-0.7095504191641289
3.411371237458194,-0.5978210769202252
3.4448160535117056,-0.6998062917267527
3.4782608695652173,-0.36205907082456534
3.511705685618729,0.34320174398037995
3.5451505016722407,1.011298450059138
3.5785953177257523,0.3964692409412578
3.612040133779264,0.4926483027178758
3.6454849498327757,0.4148033658972261
3.6789297658862874,-0.2770097929609192
3.712374581939799,0.5160105229354851
3.7458193979933108,0.5765200674106978
3.7792642140468224,1.5529965995846151
3.812709030100334,0.49553154449130354
3.846153846153846,0.6877007080181341
3.8795986622073575,0.5382333672568919
3.913043478260869,0.060978068606753366
3.9464882943143813,0.9543141160114664
3.979933110367893,0.7604283549621079
4.013377926421405,0.7337921567777923
4.046822742474916,0.008276126261967609
4.080267558528428,0.8865148034339767
4.113712374581939,-0.28140711609612923
4.147157190635451,0.470461226261239
4.180602006688963,1.0725874877939054
4.214046822742475,-0.2330420536766427
4.247491638795986,-0.0888424684287967
4.280936454849498,0.16126687460705022
4.31438127090301,-0.08575040941630055
4.3478260869565215,-0.49885843060042184
4.381270903010034,0.1668813732976877
4.414715719063545,-0.25469269034443054
4.448160535117057,0.40327666519071725
4.481605351170568,-0.09770320137070099
4.51505016722408,0.9583206883476127
4.548494983277592,0.10448363452589987
4.581939799331104,0.37834098869570276
4.615384615384615,0.930385257433481
4.648829431438127,0.21710312515868757
4.682274247491638,0.9095617529411554
4.7157190635451505,1.4530439431518491
4.749163879598662,0.39897679203224046
4.782608695652174,1.225403266742679
4.816053511705685,1.360488066254452
4.849498327759197,1.6673114231086452
4.882943143812708,0.9486755168334722
4.916387959866221,0.9929031570758285
4.949832775919732,1.7944006389638991
4.983277591973244,1.7542879265402607
5.016722408026756,1.7696326918151601
5.050167224080267,1.8251198332738587
5.083612040133779,1.4142713006106071
5.117056856187291,1.7614290966403385
5.150501672240803,1.7507845058709024
5.183946488294314,1.2963022716602182
5.217391304347826,2.2613654681994197
5.250836120401337,1.6235565508316876
5.2842809364548495,0.8641823473021473
5.317725752508361,1.4997600513464429
5.351170568561873,0.7357288134467737
5.384615384615384,1.3233721455559737
5.418060200668896,1.3519412469926966
5.4515050167224075,0.4398168304449814
5.48494983277592,1.0352140844379942
5.518394648829431,0.7014044058788012
5.551839464882943,0.7585026696295563
5.585284280936454,1.090818995468541
5.618729096989966,0.1472047413358411
5.652173913043478,-0.13056970434595083
5.68561872909699,-0.24590172500268176
5.719063545150502,-0.26330795447981814
5.752508361204013,-0.00026492121796149737
5.785953177257525,0.14895304490723332
5.8193979933110365,0.1189570691812039
5.852842809364549,0.3479586946790479
5.88628762541806,0.04291515308189018
5.919732441471572,0.6500993169671285
5.953177257525083,0.0024191086042799487
5.986622073578595,1.2426801703851549
6.020066889632107,0.4559492096332516
6.053511705685619,-0.08340119141025759
6.08695652173913,-0.11439706237685832
6.120401337792642,0.5602827138544426
6.153846153846153,0.3283699830223564
6.187290969899665,0.7494705082673901
6.220735785953177,0.6937464463647038
6.254180602006689,0.5095051179315002
6.2876254180602,0.22720182318719334
6.321070234113712,-0.019776503291092595
6.354515050167223,0.42099408188849463
6.3879598662207355,0.949383796369671
6.421404682274247,0.6943949352875439
6.454849498327759,0.10831627713907321
6.488294314381271,0.6711091674965483
6.521739130434782,0.750183210073347
6.555183946488294,0.2374543504801554
6.588628762541806,0.6499040249592519
6.622073578595318,0.6132912536771082
6.655518394648829,0.14016058243091906
6.688963210702341,0.7549144586480527
6.722408026755852,0.8587599332166955
6.7558528428093645,1.0992577607342162
6.789297658862876,1.1284566752500949
6.822742474916388,0.20601656321661488
6.856187290969899,0.44085556283546934
6.889632107023411,1.0887152168529455
6.9230769230769225,1.16138075162315
6.956521739130435,1.239742938829416
6.989966555183946,2.655265532112548
7.023411371237458,0.9231912139018071
7.056856187290969,1.227358491397307
7.090301003344481,1.227977680967382
7.123745819397993,1.1724255578154594
7.157190635451505,0.8408896238720606
7.190635451505017,1.312929423831052
7.224080267558528,0.7276421043575201
7.25752508361204,0.9528126799575333
7.290969899665551,0.8462138354310536
7.3244147157190636,1.0472217014098273
7.357859531772575,1.8955623378262638
7.391304347826087,0.15956174726591854
7.424749163879598,1.1003266871330983
7.45819397993311,0.0843226651351916
7.4916387959866215,0.4306656833781581
7.525083612040134,0.9342103247477069
7.558528428093645,0.39584526567461314
7.591973244147157,-0.1936659565714992
7.625418060200668,-0.18188626355410992
7.65886287625418,0.24619593990235816
7.692307692307692,-0.44055792276636585
7.725752508361204,-0.17384394184038526
7.759197324414715,-0.3400964214831776
7.792642140468227,-0.6997712168885767
7.826086956521738,0.3572082358370765
7.8595317725752505,-0.28658303871362084
7.892976588628763,-1.367297018581831
7.926421404682274,-0.4765209315659515
7.959866220735786,-0.786639135018022
7.993311036789297,-0.12963346829297967
8.02675585284281,-0.7157428347414845
8.060200668896321,-0.3544152770255343
8.093645484949832,-0.0007321333043549538
8.127090301003344,0.2617367779891396
8.160535117056856,-0.4377008242287455
8.193979933110368,0.04066616442641219
8.227424749163879,0.11777233597010126
8.26086956521739,0.1771651756936089
8.294314381270903,1.2693042823420724
8.327759197324415,0.8403469720271479
8.361204013377925,0.2769819643486866
8.394648829431437,1.2368602557824617
8.42809364548495,1.7905781503647629
8.461538461538462,1.409159040669907
8.494983277591972,0.4248084295700544
8.528428093645484,0.8572651774776607
8.561872909698996,1.5588269838690212
8.595317725752508,0.7540150153608982
8.62876254180602,1.1852185005181686
8.66220735785953,1.2757737666878775
8.695652173913043,0.5432908123715323
8.729096989966555,0.8307481835377387
8.762541806020067,-0.5066267607447301
8.795986622073578,0.3126748799863904
8.82943143812709,0.553410847922297
8.862876254180602,0.08876687011367118
8.896321070234114,1.1773747091461177
8.929765886287624,-0.10674093221347092
8.963210702341136,0.23547635425344293
8.996655518394649,0.4157503180838044
9.03010033444816,0.8978464147549647
9.063545150501671,-0.2893832796646718
9.096989966555183,0.7191491431204065
9.130434782608695,0.23156493522702887
9.163879598662207,-0.18761347197161515
9.197324414715718,0.3705268604138261
9.23076923076923,0.24849687000381096
9.264214046822742,-0.08607393067339991
9.297658862876254,0.16869653240760843
9.331103678929766,-0.025034555453480656
9.364548494983277,0.1645806146364911
9.397993311036789,0.3763823599884556
9.431438127090301,0.7413443416723068
9.464882943143813,-0.38872371588238297
9.498327759197323,0.9643086095199187
9.531772575250836,-0.6585671354631096
9.565217391304348,0.08044331354080062
9.59866220735786,0.4042063166393606
9.63210702341137,0.31871899122761127
9.665551839464882,0.004963039045763062
9.698996655518394,0.22892691072373084
9.732441471571907,0.18315908488418056
9.765886287625417,0.22193977777996807
9.799331103678929,0.8825188397419418
9.832775919732441,0.7761074094300459
9.866220735785953,0.4498404329887352
9.899665551839464,1.1806362215778712
9.933110367892976,1.0342733866381812
9.966555183946488,1.3202989950798474
10.0,1.3204850127953265
